"Date","League","Type","Abyssus","Aegis.Aurora","Alberon.s.Warpath","Alpha.s.Howl","Ambu.s.Charge","Asenath.s.Gentle.Touch","Asenath.s.Mark","Ashrend","Asphyxia.s.Wrath","Atziri.s.Acuity","Atziri.s.Mirror","Atziri.s.Splendour","Atziri.s.Step","Aurseize","Belly.of.the.Beast","Black.Sun.Crest","Blackgleam","Bones.of.Ullr","Bramblejack","Brinerot.Flag","Brinerot.Whalers","Briskwrap","Broadstroke","Broken.Faith","Bronn.s.Lithe","Carcass.Jack","Chalice.of.Horrors","Chernobog.s.Pillar","Cherrubim.s.Maleficence","Chitus..Apex","Cloak.of.Defiance","Cloak.of.Flame","Cloak.of.Tawm.r.Isley","Cospri.s.Will","Cragfall","Craghead","Crest.of.Perandus","Crown.of.Eyes","Crown.of.the.Pale.King","Crown.of.Thorns","Daresso.s.Courage","Daresso.s.Defiance","Darkray.Vectors","Death.s.Door","Death.s.Oath","Deerstalker","Deidbell","Deidbellow","Demigod.s.Dominance","Demigod.s.Stride","Demigod.s.Touch","Demigod.s.Triumph","Deshret.s.Vise","Devoto.s.Devotion","Doedre.s.Scorn","Doedre.s.Tenure","Doryani.s.Fist","Drillneck","Dusktoe","Empire.s.Grasp","Ezomyte.Hold","Ezomyte.Peak","Facebreaker","Fairgraves..Tricorne","Flesh.and.Spirit","Foxshade","Gang.s.Momentum","Geofri.s.Crest","Geofri.s.Sanctuary","Glitterdisc","Goldrim","Goldwyrm","Great.Old.One.s.Ward","Greed.s.Embrace","Grip.of.the.Council","Heatshiver","Hellbringer","Heretic.s.Veil","Honourhome","Hrimburn","Hrimnor.s.Resolve","Hrimsorrow","Hyrri.s.Bite","Hyrri.s.Ire","Icetomb","Incandescent.Heart","Infernal.Mantle","Jaws.of.Agony","Kaltenhalt","Kaltensoul","Kaom.s.Heart","Kaom.s.Roots","Kingsguard","Kintsugi","Kitava.s.Thirst","Kongming.s.Stratagem","Leer.Cast","Lightbane.Raiment","Lightning.Coil","Lioneye.s.Paws","Lioneye.s.Remorse","Lioneye.s.Vision","Lochtonial.Caress","Malachai.s.Loop","Malachai.s.Simula","Maligaro.s.Lens","Maligaro.s.Virtuosity","Maloney.s.Nightfall","Martyr.s.Crown","Matua.Tupuna","Meginord.s.Vise","Mind.of.the.Council","Mindspiral","Mutewind.Pennant","Mutewind.Whispersteps","Nomic.s.Storm","Null.and.Void","Obscurantis","Ondar.s.Clasp","Prism.Guardian","Queen.of.the.Forest","Rainbowstride","Rat.s.Nest","Rathpith.Globe","Rearguard","Redblade.Banner","Redblade.Tramplers","Repentance","Rigwald.s.Quills","Rime.Gaze","Rise.of.the.Phoenix","Sadima.s.Touch","Saemus..Gift","Saffell.s.Frame","Scold.s.Bridle","Sentari.s.Answer","Seven.League.Step","Shackles.of.the.Wretched","Shadows.and.Dust","Shaper.s.Touch","Shavronne.s.Gambit","Shavronne.s.Pace","Shavronne.s.Wrappings","Sin.Trek","Skirmish","Skullhead","Skyforth","Slitherpinch","Snakebite","Solaris.Lorica","Soul.Mantle","Soul.Strike","Southbound","Springleaf","Starkonja.s.Head","Steppan.Eard","Sundance","Surgebinders","Tabula.Rasa","The.Beast.Fur.Shawl","The.Blood.Dance","The.Brass.Dome","The.Bringer.of.Rain","The.Broken.Crown","The.Covenant","The.Deep.One.s.Hide","The.Gull","The.Oak","The.Peregrine","The.Rat.Cage","The.Restless.Ward","The.Signal.Fire","The.Three.Dragons","The.Vertex","Thirst.for.Horrors","Thousand.Ribbons","Thousand.Teeth.Temu","Three.step.Assault","Thunderfist","Titucius..Span","Titucus.Span","Trolltimber.Spire","Vaal.Caress","Veil.of.the.Night","Veruso.s.Battering.Rams","Victario.s.Charity","Victario.s.Flight","Victario.s.Influence","Viper.s.Scales","Vis.Mortis","Voidbringer","Voidwalker","Voll.s.Protector","Wake.of.Destruction","Wall.of.Brambles","Wanderlust","Wheel.of.the.Stormsail","Winds.of.Change","Windscream","Wondertrap","Wyrmsign","Ylfeban.s.Trickery","Zahndethus..Cassock","Abberath.s.Hooves","Ahn.s.Contempt","Ahn.s.Heritage","Allelopathy","Apep.s.Slumber","Apep.s.Supremacy","Architect.s.Hand","Asenath.s.Chant","Atziri.s.Reflection","Blasphemer.s.Grasp","Bloodbond","Bubonic.Trail","Chains.of.Command","Command.of.the.Pit","Craiceann.s.Carapace","Craiceann.s.Chitin","Craiceann.s.Pincers","Craiceann.s.Tracks","Crown.of.the.Tyrant","Crystal.Vault","Curtain.Call","Dance.of.the.Offered","Demon.Stitcher","Dendrobate","Dialla.s.Malefaction","Doedre.s.Malevolence","Doedre.s.Skin","Doryani.s.Delusion","Duskblight","Eber.s.Unification","Esh.s.Mirror","Esh.s.Visage","Farrul.s.Bite","Farrul.s.Chase","Farrul.s.Fur","Farrul.s.Pounce","Fenumus..Shroud","Fenumus..Spinnerets","Fenumus..Toxins","Fenumus..Weave","First.Piece.of.Directions","First.Piece.of.Focus","First.Piece.of.Storms","Fourth.Piece.of.Focus","Fox.s.Fortune","Frostferno","Garukhan.s.Flight","Geofri.s.Legacy","Giantsbane","Gorgon.s.Gaze","Greedtrap","Gruthkul.s.Pelt","Haemophilia","Hale.Negator","Hyrri.s.Demise","Indigon","Inpulsa.s.Broken.Heart","Invictus.Solaris","Inya.s.Epiphany","Iron.Heart","Kalisa.s.Grace","Leper.s.Alms","Light.of.Lunaris","Lightpoacher","Loreweave","Lycosidae","Magna.Eclipsis","Malachai.s.Awakening","Malachai.s.Mark","Mark.of.the.Red.Covenant","Mask.of.the.Spirit.Drinker","Mask.of.the.Stitched.Demon","Memory.Vault","Omeyocan","Oskarm","Ralakesh.s.Impatience","Saqawal.s.Flock","Saqawal.s.Nest","Saqawal.s.Talons","Saqawal.s.Winds","Second.Piece.of.Directions","Second.Piece.of.Focus","Second.Piece.of.Storms","Shroud.of.the.Lightless","Skin.of.the.Loyal","Slavedriver.s.Hand","Speaker.s.Wreath","Stormcharger","Sunspite","The.Anticipation","The.Baron","The.Brine.Crown","The.Coming.Calamity","The.Embalmer","The.Eternal.Apple","The.Formless.Flame","The.Formless.Inferno","The.Fracturing.Spinner","The.Infinite.Pursuit","The.Iron.Fortress","The.Perfect.Form","The.Red.Trail","The.Snowblind.Grace","The.Surrender","The.Tempest.s.Binding","The.Unshattered.Will","Third.Piece.of.Directions","Third.Piece.of.Focus","Third.Piece.of.Storms","Tinkerskin","Tombfist","Tukohama.s.Fortress","Unyielding.Flame","Vix.Lunaris","Voidfletcher","Volkuur.s.Guidance","Voll.s.Vision","Wildwrap","Windshriek","Wraithlord","Yriel.s.Fostering","Zeel.s.Amplifier","Bitterbind.Point","Flamesight","Galesight","The.Devouring.Diadem","The.Queen.s.Hunger","Thundersight","Whakatutuki.o.Matua","Worldcarver","Maloney.s.Mechanism","March.of.the.Legion","The.Eternity.Shroud","Vixen.s.Entrapment","Aukuna.s.Will","Demigod.s.Beacon","Demigod.s.Immortality.","Fractal.Thoughts","Maw.of.Conquest","Wreath.of.Phrecia","Breathstealer","Cowl.of.the.Ceraunophile","Cowl.of.the.Cryophile","Cowl.of.the.Thermophile","Demigod.s.Immortality","Garb.of.the.Ephemeral","Machina.Mitts","Mask.of.the.Tribunal","Offering.to.the.Serpent","Perepiteia","Rotting.Legion","Sporeguard","Storm.s.Gift","The.Stampede","Torchoak.Step","Triad.Grip","Crown.of.the.Inward.Eye","Eye.of.Malice","Hands.of.the.High.Templar","Manastorm","Mistwall","Painseeker","The.Ivory.Tower","NA."
2016-10-26,"Standard","UniqueArmour",10,50,1,3,0.23,1,0.49125,0.23,0.23,1738.12563,0.23,18.46875,1,1,5,4.325,0.49125,0.23,0.23,1,1,0.23,6.5125,2,1,4.49375,0.23,0.23,1,0.23,0.23,0.23,5.2625,198.03,2.2,0.23,0.48,8,10,0.23,0.23,0.99563,0.48563,332.93813,1.34,0.23,0.23,1,341.6,165025,3102.47,758.28938,1.8,7.0875,0.23,0.23,1,14.13125,0.15125,2,1,0.23,5.675,0.23,10,0.23,1,0.46125,0.23,0.945,1,1,15.9875,1,7.3125,0.23,990.15,231.04,0.23,6.3,0.23,0.23,0.23,1,0.23,1,0.44875,0.23,0.23,1,165.02,1,0.23,10.375,4.95,0.98188,1.11625,0.23,3,0.23,0.38,1,0.23,1,0.23,0.23,8.19375,0.46,5.4125,0.23,0.23188,2.0375,0.23,1,1,0.23,653.29375,9.9,0.23,5.2875,0.77563,4,16.58375,8,11.8875,2.625,3,5,66.01,0.23,1,0.23,0.69,0.49125,100.0075,0.50125,198.03,0.22875,132.02,2,4.99375,0.49125,294.68875,0.23,1,0.23,3888.5675,0.23,2,0.23,0.23,4,1,0.23,0.23,30,0.23,0.23625,20,41.6875,3,198.03,12.10625,0.23,0.23,0.23,5,4.0125,0.23,78.69875,0.23,95.57313,0.23,20,2,0.23,0.23,0.23,1,0.23,0,25.03125,5.8125,0.12,7.04375,3.83125,0.47,1,0.94063,1.19063,6.20938,6,0.23,0.23188,8,1,0.23,3.29375,3,0.23,1,191.8425,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-27,"Standard","UniqueArmour",9.98598,49.88037,1,2.79523,0.23,1,0.94757,0.22449,0.23,1717.82168,0.23,16.56168,1,1,5,5,0.47411,0.23,0.23,1,1.01598,0.23,6.36168,2,1,4.84766,0.23,0.23,1,0.23,0.32738,0.23,5.28879,195.63916,2.66636,0.23,0.49467,7.64766,10,0.29159,0.23,1,0.47935,389.19645,1.43234,0.23,0.23,1.03103,335.34056,165017.99065,2987.96523,763.21729,1.62056,7.60084,0.23,0.23,1,18.76355,0.14262,2.54383,1,0.23,5.12523,0.23,11.21682,0.23,1,0.46056,0.23,0.99589,1,1.15701,18.51589,1,8.83645,0.22794,948.46542,230.93738,0.23,5.16262,0.23,0.23,0.23,1,0.23,1,0.4515,0.23,0.23,1,165.01318,0.99121,0.23,10.35701,4.14953,0.90626,1,0.23,3,0.23,0.43477,1,0.23,1,0.23,0.23,9.82336,0.53159,7.0972,0.23,0.23009,2,0.23,1,1,0.23,660.19514,9.88224,0.23,5.5486,0.87364,4.03364,16.67,7.55607,10.90654,2.45047,3.08318,5,95.83458,0.23,1,0.23,0.69271,0.4972,99.01561,0.65505,199.55897,0.17654,132.01439,2,4.09626,0.4972,273.17869,0.23,1,0.23,3844.73421,0.23,3.17757,0.23,0.23,3.75888,1,0.23,0.23,29.54766,0.23,0.2343,20,42.6729,3,198.02159,11.07477,0.23,0.23,0.23,7.08879,4.04112,0.23,23.37907,0.23,86.3428,0.23,19.98318,2,0.23,0.23,0.23,1,0.23,0,23.50093,10.24299,0.12523,7.39159,3.94159,0.38121,1,0.98084,1.11355,7.81776,5.28318,0.23,0.24542,8.01308,1,0.23,3.70841,3,0.23,1,196.06019,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-28,"Standard","UniqueArmour",10,45.57009,1,3,0.23,1,0.83701,0.23,0.23,1715.74617,0.23,16.69252,1,1,5,4.97196,0.44402,0.23,0.23,1,1.08888,0.23,6.67664,1.6271,1,4.66168,0.23,0.23,1,0.23,0.44841,0.23,5.71495,196.05467,2.8,0.23,0.47346,8.08318,9.96636,0.34467,0.23,0.9986,0.67271,389.5615,1.64766,0.23,0.23,1.32084,320.74364,38461.43944,2983.72178,798.98813,1,7.09234,0.23,0.23,1,21.44019,0.22916,2.95299,1,0.23,5.24159,0.23,14.85047,0.23,1,0.37673,0.23084,0.98907,1,1,17.91869,1,8.98224,0.22869,693.11682,220.1271,0.23,4.51028,0.23,0.23,0.23,1,0.23,0.95897,0.40056,0.23,0.23,1,165.19682,0.96495,0.23,10.38692,4.96542,0.63421,1.04019,0.23,3,0.23,0.40346,1,0.23,1,0.23,0.23,10,0.4715,10.28692,0.23,0.23093,2.11308,0.23,1,1,0.23,588.58318,9.94019,0.23,5.83738,0.64037,4.44757,19.41776,7.3243,10.63551,2,3.04299,4.98673,131.86888,0.23,1,0.23,0.90187,0.46776,99.02224,0.48776,200.27514,0.21888,132.02318,2,3,0.48682,285.83121,0.23,1,0.23,3834.16187,0.23,4.4,0.23,0.23,4.07935,1,0.23,0.23,26.16262,0.23,0.23,20.33271,43.98318,3,198.03477,10,0.23,0.23,0.23,6.93645,4.34196,0.23,4.75327,0.23,122.24,0.23,18.43178,1.99766,0.23,0.23,0.23,1,0.23,0,30.04486,7.55607,0.19981,7.67477,4.32748,0.23,1,0.73393,1,9.36542,5,0.23,0.23047,7.96262,1,0.23,3.4271,3,0.23,1,182.0214,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-29,"Standard","UniqueArmour",8.97647,44.81471,1,3,0.23,1,0.98951,0.23,0.23,1762.01363,0.23,15.25686,1,1,5,3.05176,0.26608,0.23814,0.23,1,1,0.23,6.34118,1.31667,1,4.07118,0.23,0.23,1,0.23,0.46549,0.23,5.06765,187.89637,2.12843,0.23,0.4699,7.61667,9.61765,0.23118,0.23,0.66373,0.99941,420.94382,1.24343,0.23,0.23,1,315.75,11617.76,2983.65,930.93412,1.60392,6.99069,0.23,0.23,1,24.28922,0.1749,1.99902,1,0.23,5.5049,0.23,15.1049,0.23,1,0.23,0.23,0.99363,1,1,16.23333,1,6.05,0.22912,710.57353,215.61627,0.23,4.89412,0.23,0.23,0.23,1,0.23,0.9,0.31127,0.23,0.23,1,161.03029,0.78118,0.23,13.56078,5,0.77873,1.29569,0.23,3.03039,0.23,0.29971,1,0.23,1,0.23,0.23,10,0.48775,10.38431,0.23,0.23,2.34216,0.23,1,1,0.23,541.50549,9.27941,0.23,5.70294,0.78725,3.99608,18.17176,6.82353,18.46078,2,3,5.16902,111.05137,0.23,1,0.23,1,0.34775,99.02,0.42363,199.6401,0.17569,132.02,2,3.04412,0.48422,268.58235,0.23,1,0.23,3824.43882,0.23,4.53431,0.23,0.23,4.78873,1,0.23,0.23,24.64314,0.23,0.23,20.32549,43.11961,3.03039,185.99569,10,0.23,0.23,0.23,7.1,4.0248,0.23,24.84961,0.23,99.15618,0.23,16.85686,1.50353,0.23,0.23,0.23,1,0.23,0,20.98824,6.88235,0.22608,7.54216,4.51157,0.23,1,0.76304,1,8.0001,5,0.23,0.23029,8.21569,1,0.23,3.83627,2.90961,0.23,1,175.77451,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-30,"Standard","UniqueArmour",9.12887,47.90619,1,3,0.23,0.99629,0.98825,0.23,0.23,1734.0967,0.23,15.81443,1,1,5,2.29423,0.27536,0.28948,0.23,1,1.00804,0.23,5.69072,1.84021,1,4,0.23,0.23,1,0.23,0.48,0.23,5.13608,165.14186,3.48454,0.23,0.46361,6.79381,10,0.48247,0.23,0.96784,1,380.33155,1.12753,0.23,0.23,1.07443,323.60948,146189.17505,2985.78155,1069.40588,2.9134,6.40227,0.2333,0.23,1,22.96907,0.1267,1.97443,1,0.23,5.57835,0.23,15.51959,0.23,1,0.2301,0.23,1,1,1,14.35423,1,5,0.22969,990.8567,231.20082,0.22969,4.39381,0.25031,0.23,0.23,1,0.23,0.93928,0.47165,0.23289,0.23,1,163.06742,0.67,0.23,14.35155,5.08557,0.96536,1.6501,0.23,3.09876,0.23,0.57794,1,0.23,1,0.23,0.23,10,0.64928,10.01856,0.23,0.23,1.82247,0.23,1,1,0.23,412.75515,9.80928,0.23,5.4866,0.96186,3.94845,19.14454,6.31753,19.10515,2,3,5,126.02567,0.23,1,0.23,1,0.38041,99.14103,0.23309,198.92753,0.15691,132.11423,2,4.22371,0.48,292.88093,0.23,1,0.23,3804.03629,0.23,4.95567,0.23,0.23,4.63732,1,0.23,0.23,26.75567,0.23,0.23,20,48.8,2.32474,184.17649,9.99959,0.23,0.23,0.23505,8.89691,1.72371,0.23,57.59567,0.23,98.4899,0.23,19.48866,1.00052,0.23,0.23,0.23,1,0.23,2,19.08041,8,0.22278,8.7433,3.07072,0.23,1.15258,0.65309,1.64124,7.96598,4.93918,0.23,0.23,9.64742,1,0.23,3.69794,2.94557,0.23,1,166.30979,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-31,"Standard","UniqueArmour",9.99864,51.87379,1,3,0.23,0.95563,0.99854,0.23,0.23,1725.96214,0.23,19.29903,1,1,5,3.52913,0.33922,0.4732,0.23,1,1,0.23,2.27961,1.43398,0.99942,4,0.23,0.23,1,0.23,0.45981,0.23,5.86019,165.21553,2.4068,0.23,0.38233,6.34951,10,0.24806,0.23,1,1,335.92553,1.66718,0.23,0.23,1.16204,322.28854,38762.01049,2984.4501,1239.13864,1,6.91495,0.23,0.23,1,19.96893,0.10126,1.67165,1,0.23,5.45767,0.23,15,0.23,1,0.23,0.23,1,1,1,15.01204,1.15534,5.31456,0.21612,990.70714,229.45505,0.2267,4.3165,0.23,0.23,0.23,1,0.23,0.95204,0.46379,0.23,0.23,1,164.82728,0.76262,0.23,13.85728,4.65437,1,1,0.23,2.99903,0.23,0.47485,1,0.23,1,0.23,0.23,9.40311,0.28631,10,0.23,0.23,2.22718,0.23,1,1,0.23,449.53107,9.1767,0.23,4.86408,0.56282,3.85243,20,5.03786,16.13981,2,3,4.63592,134.93243,0.23,1,0.23,1,0.23146,102.21951,0.23,207.15184,0.17631,132.17456,2,4.2301,0.47709,296.73476,0.23,1,0.23,3766.97505,0.23,4.89709,0.23,0.23,4.94883,1,0.23,0.23,28.32718,0.23,0.23,20,58.99214,2.01942,190.23466,9.41728,0.23,0.23,0.23,8.56893,1.00777,0.23,49.78155,0.23,88.74544,0.23,20,0.58252,0.23,0.23,0.23,1,0.23,2,29.17282,8.0767,0.22864,7.9799,3.13495,0.23,1,0.53078,2.99709,8.27573,4.27087,0.23,0.23,10,1,0.23,3,2.94233,0.23,1,185.28107,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-01,"Standard","UniqueArmour",10,52.37624,1,3,0.23762,0.61099,0.99594,0.23762,0.23762,1705.43267,0.23762,17.34059,1,1,5,4.55347,0.27693,0.3798,0.23762,1,1,0.23762,1,2,1,3.68218,0.23762,0.23762,1,0.23762,0.46931,0.23762,6.13069,182.18277,1,0.23762,0.23762,5.9505,10.51287,0.2596,0.23762,1,1,397.74356,2,0.23762,0.23762,1,309.44703,23655.36396,2973.4396,977.93119,1,6.6802,0.23762,0.23762,1,19.7297,0.13515,1,1,0.23762,5,0.23762,15,0.23762,1,0.24238,0.23762,1,1,1.02178,15.27921,2,5.82772,0.2105,0,228.31525,0.22446,4.06931,0.23762,0.23762,0.23762,1,0.23762,0.99277,0.41822,0.23762,0.23762,1,167.89436,0.80564,0.23762,14.28614,4.70396,1,0.99941,0.23762,2.85743,0.23762,0.48079,1,0.23762,1,0.23762,0.23762,8.55465,0.2404,9.74158,0.23762,0.23762,2.41782,0.23762,1,1,0.23762,526.51673,7.91188,0.23762,4.53861,0.81069,3.69208,19.61505,5,13.31485,2,3,4.00386,134.44564,0.23762,1,0.23762,1,0.29218,114.34059,0.23762,198.38129,0.19416,132.15287,2,4.03366,0.47911,297.53842,0.23762,1,0.23762,3733.24545,0.23762,4.83564,0.23762,0.23762,5,1,0.23762,0.23762,29.34554,0.23762,0.23762,20,50.92772,2.47426,196.29307,10,0.23762,0.23762,0.23762,8.11881,1,0.23762,47.9703,0.23762,62.23089,0.23762,20,0.41337,0.23762,0.23762,0.23762,1,0.23762,2,34.55446,8.08218,0.23762,8.13267,2.72376,0.23762,1,0.49149,2.07228,6.52584,4.37822,0.23762,0.23762,10,1,0.23762,3.23663,2.54416,0.23762,1,153.09267,0.23762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-02,"Standard","UniqueArmour",10,50.25149,1,3,0.23,0.55584,0.97802,0.23,0.23,1731.60436,0.23,16.3,1,1,5,4.86733,0.35861,0.26178,0.23,1,1,0.23,1.5099,2,1,3.05644,0.23,0.23,1,0.23,0.4705,0.23,6.90198,193.63673,1,0.23,0.23,5.4297,12.8703,0.38079,0.23,1,0.95495,464.38941,2,0.23,0.23,1,308.40119,151073.5703,2971.54158,973.90891,1,7.30842,0.23,0.23,1,19.46337,0.18079,1.12416,1,0.23,5.09802,0.23,14.52178,0.23,1,0.24594,0.23,0.9499,1,2.03168,14.83663,1.97525,7.12376,0.2199,0,226.38941,0.22822,4.14752,0.23,0.23,0.23,1.00158,0.23,1,0.39238,0.23,0.23,1,162.29752,1,0.23,14.79703,5.00495,0.9995,1,0.23,2.8995,0.23,0.48644,1,0.23,1,0.23,0.23,7.99505,0.23911,9.08911,0.23,0.23,2.11287,0.23,1,1,0.23,521.01653,7.57228,0.23,5.18119,0.99921,3.3898,19.44604,5,14.0099,2,2.98515,4.2905,138.60485,0.23,1,0.23,1,0.38178,99.91812,0.23,198.10277,0.23,132.06851,2,4,0.48,306.83099,0.23,1,0.23,3682.41891,0.23,5,0.23,0.23,4.2505,1,0.23,0.23,21.41584,0.23,0.23,20,48.79307,2.87426,192.94723,10,0.23,0.23,0.23,6.02772,1,0.23,40.82673,0.23,56.44079,0.23,20.01188,0.62356,0.23,0.23,0.23,1,0.23,2,24.48614,5.44455,0.23,6.5995,2.41287,0.23,1,0.48,1.98198,6.0901,4.96535,0.23,0.23,10,0.99604,0.23,3.02475,2.18485,0.23,1,153.15079,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
